GRID1,GRID1,monkey
GRID2,GRID2,monkey
GRID2IP,GRID2IP,monkey
GRIFIN,GRIFIN,monkey
GRIK1,GRIK1,monkey
GRIK2,GRIK2,monkey
GRIK3,GRIK3,monkey
GRIK4,GRIK4,monkey
GRIK5,GRIK5,monkey
GRIN1,GRIN1,monkey
GRIN2A,GRIN2A,monkey
GRIN2B,GRIN2B,monkey
GRIN2C,GRIN2C,monkey
GRIN2D,GRIN2D,monkey
GRIN3A,GRIN3A,monkey
GRIN3B,GRIN3B,monkey
GRINA,GRINA,monkey
GRIP1,GRIP1,monkey
GRIP2,GRIP2,monkey
GRIPAP1,GRIPAP1,monkey
GRK1,GRK1,monkey
GRK2,GRK2,monkey
GRK3,GRK2,monkey
GRK3,GRK3,monkey
GRK4,GRK4,monkey
GRK5,GRK5,monkey
GRK6,GRK6,monkey
GRK7,GRK7,monkey
GRM1,GRM1,monkey
GRM2,GRM2,monkey
GRM3,GRM3,monkey
GRM4,GRM4,monkey
GRM5,GRM5,monkey
GRM6,GRM6,monkey
GRM7,GRM7,monkey
GRM8,GRM8,monkey
GRN,GRN,monkey
GRP,GRP,monkey
GRPEL2,GRPEL2,monkey
GRPR,GRPR,monkey
GRSF1,GRSF1,monkey
GRTP1,GRTP1,monkey
GRWD1,GRWD1,monkey
GRXCR1,GRXCR1,monkey
GRXCR2,GRXCR2,monkey
GSAP,GSAP,monkey
GSC2,GSC2,monkey
GSDMB,GSDMB,monkey
GSDMC,GSDMC,monkey
GSDMD,GSDMD,monkey
GSDME,GSDME,monkey
GSE1,GSE1,monkey
GSG1,GSG1,monkey
GSG1L,GSG1L,monkey
GSG1L2,GSG1L2,monkey
GSK3A,ENSG00000268643.2,monkey
GSK3A,ERF,monkey
GSK3A,GSK3A,monkey
GSK3B,GSK3B,monkey
GSKIP,GSKIP,monkey
GSN,GSN,monkey
GSPT1,GSPT1,monkey
GSPT2,GSPT2,monkey
GSR,GSR,monkey
GSS,GSS,monkey
GSTA1,GSTA1,monkey
GSTA2,GSTA2,monkey
GSTA3,GSTA3,monkey
GSTA4,GSTA4,monkey
GSTA5,GSTA5,monkey
GSTCD,GSTCD,monkey
GSTK1,GSTK1,monkey
GSTM3,GSTM3,monkey
GSTM4,GSTM1,monkey
GSTM4,GSTM2,monkey
GSTM4,GSTM4,monkey
GSTM5,GSTM1,monkey
GSTM5,GSTM5,monkey
GSTO1,GSTO1,monkey
GSTO2,GSTO2,monkey
GSTP1,GSTP1,monkey
GSTT2,GSTT2,monkey
GSTT2,GSTT2B,monkey
GSTZ1,GSTZ1,monkey
GSX1,GSX1,monkey
GTDC1,GTDC1,monkey
GTF2A1,GTF2A1,monkey
GTF2A2,GTF2A2,monkey
GTF2B,GTF2B,monkey
GTF2E1,GTF2E1,monkey
GTF2E2,GTF2E2,monkey
GTF2F1,GTF2F1,monkey
GTF2F2,GTF2F2,monkey
GTF2H1,GTF2H1,monkey
GTF2H2,GTF2H2,monkey
GTF2H2,GTF2H2C,monkey
GTF2H2,GTF2H2C_2,monkey
GTF2H3,GTF2H3,monkey
GTF2H4,GTF2H4,monkey
GTF2H5,GTF2H5,monkey
GTF2I,GTF2I,monkey
GTF2IRD1,GTF2IRD1,monkey
GTF3A,GTF3A,monkey
GTF3C1,GTF3C1,monkey
GTF3C3,GTF3C3,monkey
GTF3C4,GTF3C4,monkey
GTF3C5,GTF3C5,monkey
GTPBP1,GTPBP1,monkey
GTPBP10,GTPBP10,monkey
GTPBP2,GTPBP2,monkey
GTPBP3,GTPBP3,monkey
GTPBP4,GTPBP4,monkey
GTPBP8,GTPBP8,monkey
GTSE1,GTSE1,monkey
GTSF1,GTSF1,monkey
GTSF1L,GTSF1L,monkey
GUCA1B,GUCA1B,monkey
GUCA1C,GUCA1C,monkey
GUCA2A,GUCA2A,monkey
GUCA2B,GUCA2B,monkey
GUCD1,GUCD1,monkey
GUCY1A1,GUCY1A1,monkey
GUCY1A2,GUCY1A2,monkey
GUCY1B1,GUCY1B1,monkey
GUCY2D,GUCY2D,monkey
GUCY2F,GUCY2F,monkey
GUF1,GUF1,monkey
GUK1,GUK1,monkey
GULP1,GULP1,monkey
GVQW3,GVQW3,monkey
GXYLT2,GXYLT2,monkey
GYG1,GYG1,monkey
GYG2,GYG2,monkey
GYS1,GYS1,monkey
GYS2,GYS2,monkey
GZF1,GZF1,monkey
GZMA,GZMA,monkey
GZMB,GZMB,monkey
GZMH,GZMH,monkey
GZMK,GZMK,monkey
GZMM,GZMM,monkey
H1F0,H1-0,monkey
H1FOO,H1-8,monkey
H1FX,H1-10,monkey
H2AFB3,H2AB1,monkey
H2AFB3,H2AB2,monkey
H2AFB3,H2AB3,monkey
H2AFJ,H2AJ,monkey
H2AFV,H2AZ1,monkey
H2AFV,H2AZ2,monkey
H2AFX,H2AX,monkey
H2AFY,MACROH2A1,monkey
H2AFY2,MACROH2A2,monkey
H2AFZ,H2AZ1,monkey
H2AFZ,H2AZ2,monkey
H2BFWT,H2BW1,monkey
H6PD,H6PD,monkey
HABP2,HABP2,monkey
HABP4,HABP4,monkey
HACD1,HACD1,monkey
HACD2,HACD2,monkey
HACD3,HACD3,monkey
HACD4,HACD4,monkey
HACE1,HACE1,monkey
HACL1,HACL1,monkey
HADH,HADH,monkey
HADHA,HADHA,monkey
HADHB,HADHB,monkey
HAGH,HAGH,monkey
HAGHL,HAGHL,monkey
HAL,HAL,monkey
HAMP,HAMP,monkey
HAND1,HAND1,monkey
HAND2,HAND2,monkey
HAO1,HAO1,monkey
HAO2,HAO2,monkey
HAP1,HAP1,monkey
HAPLN1,HAPLN1,monkey
HAPLN3,HAPLN3,monkey
HAPLN4,HAPLN4,monkey
HARS,HARS1,monkey
HARS2,HARS2,monkey
HAS1,HAS1,monkey
HAS2,HAS2,monkey
HAS3,HAS3,monkey
HAT1,HAT1,monkey
HAUS1,HAUS1,monkey
HAUS2,HAUS2,monkey
HAUS3,ENSG00000290263.1,monkey
HAUS3,HAUS3,monkey
HAUS5,HAUS5,monkey
HAUS6,HAUS6,monkey
HAUS7,HAUS7,monkey
HAUS7,TREX2,monkey
HAUS8,HAUS8,monkey
HAVCR1,HAVCR1,monkey
HAVCR2,HAVCR2,monkey
HAX1,HAX1,monkey
HBA,HBA1,monkey
HBA,HBA2,monkey
HBB,HBB,monkey
HBEGF,HBEGF,monkey
HBG2,ENSG00000284931.1,monkey
HBG2,HBD,monkey
HBG2,HBE1,monkey
HBG2,HBG1,monkey
HBG2,HBG2,monkey
HBP1,HBP1,monkey
HBS1L,HBS1L,monkey
HCCS,HCCS,monkey
HCFC1,HCFC1,monkey
HCFC1R1,HCFC1R1,monkey
HCK,HCK,monkey
HCLS1,HCLS1,monkey
HCN2,HCN2,monkey
HCN4,HCN4,monkey
HCRT,HCRT,monkey
HCRTR1,HCRTR1,monkey
HCRTR2,HCRTR2,monkey
HCST,HCST,monkey
HDAC10,HDAC10,monkey
HDAC11,HDAC11,monkey
HDAC2,HDAC2,monkey
HDAC3,HDAC3,monkey
HDAC4,HDAC4,monkey
HDAC5,HDAC5,monkey
HDAC6,HDAC6,monkey
HDAC7,HDAC7,monkey
HDAC9,HDAC9,monkey
HDC,HDC,monkey
HDDC2,HDDC2,monkey
HDDC3,HDDC3,monkey
HDGF,HDGF,monkey
HDGFL1,HDGFL1,monkey
HDGFL2,HDGFL2,monkey
HDGFL3,HDGFL3,monkey
HDHD3,HDHD3,monkey
HDHD5,HDHD5,monkey
HDLBP,HDLBP,monkey
HDX,HDX,monkey
HEATR1,HEATR1,monkey
HEATR3,HEATR3,monkey
HEATR4,HEATR4,monkey
HEATR5A,HEATR5A,monkey
HEATR5B,HEATR5B,monkey
HEATR6,HEATR6,monkey
HEATR9,HEATR9,monkey
HEBP1,HEBP1,monkey
HEBP2,HEBP2,monkey
HECTD1,HECTD1,monkey
HECTD2,HECTD2,monkey
HECTD3,HECTD3,monkey
HECTD4,HECTD4,monkey
HECW1,HECW1,monkey
HECW2,HECW2,monkey
HEG1,HEG1,monkey
HELB,HELB,monkey
HELLS,HELLS,monkey
HELQ,HELQ,monkey
HELT,HELT,monkey
HELZ,HELZ,monkey
HELZ2,HELZ2,monkey
HEMGN,HEMGN,monkey
HEMK1,HEMK1,monkey
HENMT1,HENMT1,monkey
HEPACAM2,HEPACAM2,monkey
HEPH,HEPH,monkey
HEPHL1,HEPHL1,monkey
HEPN1,HEPN1,monkey
HERC1,HERC1,monkey
HERC1,HERC2,monkey
HERC2,HERC2,monkey
HERC3,HERC3,monkey
HERC4,HERC4,monkey
HERC5,HERC5,monkey
HERC6,HERC6,monkey
HERPUD1,HERPUD1,monkey
HERPUD2,HERPUD2,monkey
HES1,HES1,monkey
HES2,HES2,monkey
HES3,HES3,monkey
HES4,HES4,monkey
HES5,HES5,monkey
HES6,HES6,monkey
HES7,HES7,monkey
HESX1,HESX1,monkey
HEXA,HEXA,monkey
HEXB,HEXB,monkey
HEXD,HEXD,monkey
HEXIM1,HEXIM1,monkey
HEXIM2,HEXIM2,monkey
HEY1,HEY1,monkey
HEY2,HEY2,monkey
HEYL,HEYL,monkey
HFE,HFE,monkey
HFM1,HFM1,monkey
HGD,HGD,monkey
HGF,HGF,monkey
HGFAC,HGFAC,monkey
HGS,HGS,monkey
HGSNAT,HGSNAT,monkey
HHAT,HHAT,monkey
HHATL,HHATL,monkey
HHEX,HHEX,monkey
HHIP,HHIP,monkey
HHIPL1,HHIPL1,monkey
HHIPL2,HHIPL2,monkey
HHLA2,HHLA2,monkey
HIBADH,HIBADH,monkey
HIBCH,HIBCH,monkey
HIC1,HIC1,monkey
HIC2,HIC2,monkey
HID1,HID1,monkey
HIF1A,HIF1A,monkey
HIF1AN,HIF1AN,monkey
HIF3A,HIF3A,monkey
HIGD1A,HIGD1A,monkey
HIGD1C,HIGD1C,monkey
HIGD2B,HIGD2A,monkey
HIGD2B,HIGD2B,monkey
HIKESHI,HIKESHI,monkey
HILPDA,HILPDA,monkey
HINFP,HINFP,monkey
HINT1,HINT1,monkey
HINT2,HINT2,monkey
HINT3,HINT3,monkey
HIP1,HIP1,monkey
HIP1R,HIP1R,monkey
HIPK1,HIPK1,monkey
HIPK2,HIPK2,monkey
HIPK3,HIPK3,monkey
HIPK4,HIPK4,monkey
HIRA,HIRA,monkey
HIST1H1D,H1-3,monkey
HIST1H1E,H1-4,monkey
HIST1H2AA,H2AC1,monkey
HIST1H2AC,H2AC6,monkey
HIST1H2AJ,H2AC14,monkey
HIST1H2AK,H2AC11,monkey
HIST1H2AK,H2AC15,monkey
HIST1H2BA,H2BC1,monkey
HIST1H2BD,H2BC5,monkey
HIST1H2BJ,H2BC11,monkey
HIST1H2BK,H2BC12,monkey
HIST1H2BO,H2BC17,monkey
HIST1H3D,H3C6,monkey
HIST2H2AB,H2AC21,monkey
HIST2H2AC,H2AC20,monkey
HIST2H2BE,H2BC21,monkey
HIST2H2BF,H2BC18,monkey
HIST2H3A,H3C13,monkey
HIST2H3A,H3C14,monkey
HIST2H3A,H3C15,monkey
HIST3H2A,H2AC25,monkey
HIST3H2BB,H2BC26,monkey
HIST3H3,H3-4,monkey
HIVEP1,HIVEP1,monkey
HIVEP2,HIVEP2,monkey
HIVEP3,HIVEP3,monkey
HJURP,HJURP,monkey
HJV,HJV,monkey
HK1,HK1,monkey
HK2,HK2,monkey
HK3,HK3,monkey
HKDC1,HKDC1,monkey
HLA-DQA1,HLA-DQA1,monkey
HLA-DQA1,HLA-DQA2,monkey
HLCS,HLCS,monkey
HLF,HLF,monkey
HLTF,HLTF,monkey
HM13,HM13,monkey
HMBOX1,HMBOX1,monkey
HMBS,HMBS,monkey
HMCES,HMCES,monkey
HMCN1,HMCN1,monkey
HMCN2,HMCN2,monkey
HMG20A,HMG20A,monkey
HMG20B,HMG20B,monkey
HMGA1,HMGA1,monkey
HMGB1,HMGB1,monkey
HMGB3,HMGB3,monkey
HMGB4,HMGB4,monkey
HMGCL,HMGCL,monkey
HMGCLL1,HMGCLL1,monkey
HMGCR,HMGCR,monkey
HMGCS1,HMGCS1,monkey
HMGCS2,HMGCS2,monkey
HMGN3,HMGN3,monkey
HMGN4,HMGN4,monkey
HMGN5,HMGN5,monkey
HMGXB3,HMGXB3,monkey
HMGXB4,HMGXB4,monkey
HMHB1,HMHB1,monkey
HMMR,HMMR,monkey
HMOX1,HMOX1,monkey
HMOX2,HMOX2,monkey
HMX1,HMX1,monkey
HMX3,HMX3,monkey
HNF1A,HNF1A,monkey
HNF1B,HNF1B,monkey
HNF4A,HNF4A,monkey
HNF4G,HNF4G,monkey
HNMT,HNMT,monkey
HNRNPA1,HNRNPA1,monkey
HNRNPA1,HNRNPA1L3,monkey
HNRNPA2B1,HNRNPA2B1,monkey
HNRNPA3,HNRNPA3,monkey
HNRNPAB,HNRNPAB,monkey
HNRNPC,HNRNPC,monkey
HNRNPDL,HNRNPDL,monkey
HNRNPF,HNRNPF,monkey
HNRNPH1,HNRNPH1,monkey
HNRNPH2,HNRNPH2,monkey
HNRNPH2,RPL36A,monkey
HNRNPH2,RPL36A-HNRNPH2,monkey
HNRNPH3,HNRNPH3,monkey
HNRNPK,HNRNPK,monkey
HNRNPL,HNRNPL,monkey
HNRNPLL,HNRNPLL,monkey
HNRNPM,HNRNPM,monkey
HNRNPR,HNRNPR,monkey
HNRNPU,HNRNPU,monkey
HNRNPUL1,HNRNPUL1,monkey
HOMER1,HOMER1,monkey
HOMER2,HOMER2,monkey
HOMER3,HOMER3,monkey
HOMEZ,HOMEZ,monkey
HOOK1,HOOK1,monkey
HOOK2,HOOK2,monkey
HOOK3,FNTA,monkey
HOOK3,HOOK3,monkey
HOPX,HOPX,monkey
HORMAD1,HORMAD1,monkey
HORMAD2,HORMAD2,monkey
HOXA1,HOXA1,monkey
HOXA10,ENSG00000257184.3,monkey
HOXA10,HOXA10,monkey
HOXA10,HOXA9,monkey
HOXA13,HOXA13,monkey
HOXA4,HOXA4,monkey
HOXA7,HOXA7,monkey
HOXB1,HOXB1,monkey
HOXB3,HOXB3,monkey
HOXB8,HOXB8,monkey
HOXC10,ENSG00000273049.1,monkey
HOXC10,HOXC10,monkey
HOXC10,HOXC5,monkey
HOXC11,HOXC11,monkey
HOXC12,HOXC12,monkey
HOXD10,HOXD10,monkey
HOXD12,HOXD12,monkey
HOXD4,HOXD4,monkey
HOXD8,HOXD8,monkey
HOXD9,HOXD9,monkey
HP,HPR,monkey
HP1BP3,HP1BP3,monkey
HPCA,HPCA,monkey
HPCAL1,HPCAL1,monkey
HPCAL4,HPCAL4,monkey
HPD,HPD,monkey
HPDL,HPDL,monkey
HPGD,HPGD,monkey
HPGDS,HPGDS,monkey
HPN,HPN,monkey
HPRT1,HPRT1,monkey
HPS1,HPS1,monkey
HPS3,HPS3,monkey
HPS4,HPS4,monkey
HPS5,HPS5,monkey
HPS6,HPS6,monkey
HPSE,HPSE,monkey
HPSE2,HPSE2,monkey
HPX,HPX,monkey
HR,HR,monkey
HRAS,HRAS,monkey
HRC,HRC,monkey
HRCT1,HRCT1,monkey
HRG,HRG,monkey
HRH1,HRH1,monkey
HRH2,HRH2,monkey
HRH3,HRH3,monkey
HRH4,HRH4,monkey
HRK,HRK,monkey
HS1BP3,HS1BP3,monkey
HS2ST1,ENSG00000267561.2,monkey
HS2ST1,HS2ST1,monkey
HS3ST1,HS3ST1,monkey
HS3ST3A1,HS3ST3A1,monkey
HS3ST6,HS3ST6,monkey
HS6ST1,HS6ST1,monkey
HS6ST2,HS6ST2,monkey
HSBP1,HSBP1,monkey
HSBP1L1,HSBP1L1,monkey
HSCB,HSCB,monkey
HSD11B1,HSD11B1,monkey
HSD11B1L,HSD11B1L,monkey
HSD11B2,HSD11B2,monkey
HSD17B1,HSD17B1,monkey
HSD17B10,HSD17B10,monkey
HSD17B11,HSD17B11,monkey
HSD17B12,HSD17B12,monkey
HSD17B13,HSD17B13,monkey
HSD17B14,HSD17B14,monkey
HSD17B2,HSD17B2,monkey
HSD17B3,HSD17B3,monkey
HSD17B4,HSD17B4,monkey
HSD17B7,HSD17B7,monkey
HSD17B8,HSD17B8,monkey
HSD3B2,HSD3B2,monkey
HSD3B7,HSD3B7,monkey
HSDL1,HSDL1,monkey
HSDL2,HSDL2,monkey
HSF1,HSF1,monkey
HSF2,HSF2,monkey
HSF2BP,HSF2BP,monkey
HSF4,HSF4,monkey
HSF5,HSF5,monkey
HSP90AB1,HSP90AB1,monkey
HSP90B1,HSP90B1,monkey
HSPA12A,HSPA12A,monkey
HSPA12B,HSPA12B,monkey
HSPA13,HSPA13,monkey
HSPA14,HSPA14,monkey
HSPA1L,HSPA1L,monkey
HSPA2,HSPA2,monkey
HSPA4,HSPA4,monkey
HSPA4,HSPH1,monkey
HSPA4L,HSPA4L,monkey
HSPA5,HSPA5,monkey
HSPA8,HSPA8,monkey
HSPB1,HSPB1,monkey
HSPB3,HSPB3,monkey
HSPB6,HSPB6,monkey
HSPB7,HSPB7,monkey
HSPB8,HSPB8,monkey
HSPB9,HSPB9,monkey
HSPBAP1,HSPBAP1,monkey
HSPBP1,HSPBP1,monkey
HSPD1,HSPD1,monkey
HSPE1,HSPE1,monkey
HSPE1,HSPE1-MOB4,monkey
HSPE1,MOB4,monkey
HSPG2,HSPG2,monkey
HSPH1,HSPH1,monkey
HTATSF1,HTATSF1,monkey
HTR1A,HTR1A,monkey
HTR1B,HTR1B,monkey
HTR1E,HTR1E,monkey
HTR1F,HTR1F,monkey
HTR2A,HTR2A,monkey
HTR2B,HTR2B,monkey
HTR2C,HTR2C,monkey
HTR3A,HTR3A,monkey
HTR3B,HTR3B,monkey
HTR3C,HTR3C,monkey
HTR3D,HTR3D,monkey
HTR3E,HTR3E,monkey
HTR4,HTR4,monkey
HTR5A,HTR5A,monkey
HTR6,HTR6,monkey
HTRA1,HTRA1,monkey
HTRA2,HTRA2,monkey
HTRA3,HTRA3,monkey
HTRA4,HTRA4,monkey
HTT,HTT,monkey
HUNK,HUNK,monkey
HUS1,HUS1,monkey
HUS1B,HUS1B,monkey
HUWE1,HUWE1,monkey
HVCN1,HVCN1,monkey
HYAL1,HYAL1,monkey
HYAL2,HYAL2,monkey
HYAL3,HYAL3,monkey
HYAL4,HYAL4,monkey
HYDIN,HYDIN,monkey
HYI,HYI,monkey
HYKK,HYKK,monkey
HYLS1,HYLS1,monkey
HYOU1,HYOU1,monkey
HYPK,HYPK,monkey
IAH1,IAH1,monkey
IAPP,IAPP,monkey
IARS,IARS1,monkey
IARS2,IARS2,monkey
IBSP,IBSP,monkey
IBTK,IBTK,monkey
ICA1,ICA1,monkey
ICA1L,ICA1L,monkey
ICAM1,ICAM1,monkey
ICAM2,ICAM2,monkey
ICAM3,ICAM3,monkey
ICAM4,ICAM4,monkey
ICAM5,ICAM5,monkey
ICE1,ICE1,monkey
ICE2,ICE2,monkey
ICK,CILK1,monkey
ICMT,ICMT,monkey
ICOS,ICOS,monkey
ID1,ID1,monkey
ID2,ID2,monkey
ID3,ID3,monkey
ID4,ID4,monkey
IDE,IDE,monkey
IDH1,IDH1,monkey
IDH2,IDH2,monkey
IDH3A,IDH3A,monkey
IDH3B,IDH3B,monkey
IDH3G,IDH3G,monkey
IDI1,IDI1,monkey
IDI2,IDI2,monkey
IDNK,IDNK,monkey
IDO1,IDO1,monkey
IDO2,IDO2,monkey
IER2,IER2,monkey
IER3,IER3,monkey
IER5,IER5,monkey
IER5L,IER5L,monkey
IFFO1,IFFO1,monkey
IFFO2,IFFO2,monkey
IFI16,IFI16,monkey
IFI27,IFI27,monkey
IFI27L1,IFI27L1,monkey
IFI27L2,IFI27L2,monkey
IFI30,IFI30,monkey
IFI35,IFI35,monkey
IFI44,IFI44,monkey
IFI44L,IFI44L,monkey
IFI6,IFI6,monkey
IFIH1,IFIH1,monkey
IFIT1,IFIT1,monkey
IFIT2,IFIT2,monkey
IFIT3,IFIT3,monkey
IFIT5,IFIT5,monkey
IFITM10,IFITM10,monkey
IFITM5,IFITM5,monkey
IFNA10,IFNA10,monkey
IFNA10,IFNA16,monkey
IFNA10,IFNA17,monkey
IFNA10,IFNA21,monkey
IFNA10,IFNA4,monkey
IFNA10,IFNA7,monkey
IFNA13,IFNA1,monkey
IFNA13,IFNA13,monkey
IFNA13,IFNA5,monkey
IFNA2,IFNA2,monkey
IFNA8,IFNA8,monkey
IFNAR1,IFNAR1,monkey
IFNB1,IFNB1,monkey
IFNE,IFNE,monkey
IFNG,IFNG,monkey
IFNGR1,IFNGR1,monkey
IFNGR2,IFNGR2,monkey
IFNL1,IFNL1,monkey
IFNL4,IFNL4,monkey
IFNLR1,IFNLR1,monkey
IFRD1,ENSG00000288640.1,monkey
IFRD1,IFRD1,monkey
IFRD2,IFRD2,monkey
IFT122,IFT122,monkey
IFT140,IFT140,monkey
IFT172,IFT172,monkey
IFT20,IFT20,monkey
IFT22,IFT22,monkey
IFT27,IFT27,monkey
IFT43,IFT43,monkey
IFT46,IFT46,monkey
IFT52,IFT52,monkey
IFT57,IFT57,monkey
IFT74,IFT74,monkey
IFT80,IFT80,monkey
IFT81,IFT81,monkey
IFT88,IFT88,monkey
IGBP1,IGBP1,monkey
IGDCC3,IGDCC3,monkey
IGDCC4,IGDCC4,monkey
IGF1,IGF1,monkey
IGF1R,IGF1R,monkey
IGF2,IGF2,monkey
IGF2BP1,IGF2BP1,monkey
IGF2BP2,IGF2BP2,monkey
IGF2R,IGF2R,monkey
IGFALS,IGFALS,monkey
IGFBP1,IGFBP1,monkey
IGFBP2,IGFBP2,monkey
IGFBP3,IGFBP3,monkey
IGFBP4,IGFBP4,monkey
IGFBP5,IGFBP5,monkey
IGFBP6,IGFBP6,monkey
IGFBP7,IGFBP7,monkey
IGFL1,IGFL1,monkey
IGFL4,IGFL4,monkey
IGFLR1,IGFLR1,monkey
IGFN1,IGFN1,monkey
IGHE,IGHE,monkey
IGHM,IGHM,monkey
IGHV7-4-1,IGHV1-18,monkey
IGIP,IGIP,monkey
IGKC,IGKC,monkey
IGKV1-27,IGKV1-37,monkey
IGKV1-27,IGKV1-39,monkey
IGKV1-27,IGKV1D-37,monkey
IGKV1-27,IGKV1D-39,monkey
IGKV1-27,IGKV1OR2-108,monkey
IGKV4-1,IGKV4-1,monkey
IGKV5-2,IGKV5-2,monkey
IGLV4-69,IGLV4-60,monkey
IGLV4-69,IGLV4-69,monkey
IGLV5-52,IGLV5-52,monkey
IGLV7-43,IGLV7-43,monkey
IGLV7-43,IGLV7-46,monkey
IGLV8-61,IGLV8-61,monkey
IGLV9-49,IGLV9-49,monkey
IGSF1,IGSF1,monkey
IGSF10,IGSF10,monkey
IGSF11,IGSF11,monkey
IGSF21,IGSF21,monkey
IGSF23,IGSF23,monkey
IGSF3,IGSF3,monkey
IGSF5,IGSF5,monkey
IGSF6,IGSF6,monkey
IGSF8,IGSF8,monkey
IGSF9,IGSF9,monkey
IGSF9B,IGSF9B,monkey
IHH,IHH,monkey
IK,IK,monkey
IKBKB,IKBKB,monkey
IKBKB,POLB,monkey
IKBKE,IKBKE,monkey
IKBKG,IKBKG,monkey
IKZF1,IKZF1,monkey
IKZF2,IKZF2,monkey
IKZF3,IKZF3,monkey
IKZF4,IKZF4,monkey
IKZF5,IKZF5,monkey
IL10,IL10,monkey
IL10RA,IL10RA,monkey
IL11,IL11,monkey
IL12A,IL12A,monkey
IL12B,IL12B,monkey
IL12RB1,IL12RB1,monkey
IL12RB2,IL12RB2,monkey
IL13,IL13,monkey
IL13RA2,IL13RA2,monkey
IL15,IL15,monkey
IL15RA,IL15RA,monkey
IL16,IL16,monkey
IL17A,IL17A,monkey
IL17B,IL17B,monkey
IL17C,IL17C,monkey
IL17D,IL17D,monkey
IL17F,IL17F,monkey
IL17RA,IL17RA,monkey
IL17RB,IL17RB,monkey
IL17RC,ENSG00000288550.3,monkey
IL17RC,IL17RC,monkey
IL17RD,IL17RD,monkey
IL17RE,IL17RE,monkey
IL18BP,IL18BP,monkey
IL18R1,IL18R1,monkey
IL18RAP,IL18RAP,monkey
IL19,IL19,monkey
IL1A,IL1A,monkey
IL1B,IL1B,monkey
IL1R1,IL1R1,monkey
IL1R2,IL1R2,monkey
IL1RAP,IL1RAP,monkey
IL1RAPL1,IL1RAPL1,monkey
IL1RAPL2,IL1RAPL2,monkey
IL1RL1,IL1RL1,monkey
IL1RL2,IL1RL2,monkey
IL1RN,IL1RN,monkey
IL2,IL2,monkey
IL20,IL20,monkey
IL20RA,IL20RA,monkey
IL20RB,IL20RB,monkey
IL21,IL21,monkey
IL21R,IL21R,monkey
IL22,IL22,monkey
IL22RA2,IL22RA2,monkey
IL23A,IL23A,monkey
IL23R,IL23R,monkey
IL24,IL24,monkey
IL25,IL25,monkey
IL26,IL26,monkey
IL27,IL27,monkey
IL27RA,IL27RA,monkey
IL2RA,IL2RA,monkey
IL2RB,IL2RB,monkey
IL2RG,ENSG00000285171.1,monkey
IL2RG,IL2RG,monkey
IL3,IL3,monkey
IL31,IL31,monkey
IL31RA,IL31RA,monkey
IL33,IL33,monkey
IL34,IL34,monkey
IL36A,IL36A,monkey
IL36B,IL36B,monkey
IL36G,IL36G,monkey
IL37,IL37,monkey
IL3RA,IL3RA,monkey
IL4,IL4,monkey
IL4I1,IL4I1,monkey
IL4R,IL4R,monkey
IL5,IL5,monkey
IL5RA,IL5RA,monkey
IL6,IL6,monkey
IL6R,IL6R,monkey
IL6ST,IL6ST,monkey
IL7,IL7,monkey
IL7R,IL7R,monkey
IL9,IL9,monkey
ILDR1,ILDR1,monkey
ILDR2,ILDR2,monkey
ILF2,ILF2,monkey
ILF3,ILF3,monkey
ILK,ILK,monkey
ILKAP,ILKAP,monkey
ILVBL,ILVBL,monkey
IMMP1L,IMMP1L,monkey
IMMP2L,IMMP2L,monkey
IMMT,IMMT,monkey
IMP3,IMP3,monkey
IMP4,IMP4,monkey
IMPA1,IMPA1,monkey
IMPACT,IMPACT,monkey
IMPAD1,BPNT2,monkey
IMPDH1,IMPDH1,monkey
IMPDH2,IMPDH2,monkey
IMPG2,IMPG2,monkey
INA,INA,monkey
INAFM1,INAFM1,monkey
INCA1,INCA1,monkey
INCENP,INCENP,monkey
INF2,INF2,monkey
ING1,ING1,monkey
ING2,ING2,monkey
ING3,ING3,monkey
ING4,ING4,monkey
ING5,ING5,monkey
INHA,INHA,monkey
INHBB,INHBB,monkey
INHBC,INHBC,monkey
INHBE,INHBE,monkey
INIP,INIP,monkey
INKA1,INKA1,monkey
INKA2,INKA2,monkey
INMT,INMT,monkey
INMT,INMT-MINDY4,monkey
INO80,INO80,monkey
INO80C,ENSG00000267140.1,monkey
INO80C,INO80C,monkey
INO80E,INO80E,monkey
INPP1,INPP1,monkey
INPP4A,INPP4A,monkey
INPP4B,INPP4B,monkey
INPP5A,INPP5A,monkey
INPP5B,INPP5B,monkey
INPP5D,INPP5D,monkey
INPP5E,INPP5E,monkey
INPP5F,INPP5F,monkey
INPP5J,INPP5J,monkey
INPP5K,INPP5K,monkey
INPPL1,INPPL1,monkey
INSC,INSC,monkey
INSIG1,INSIG1,monkey
INSIG2,INSIG2,monkey
INS-IGF2,ENSG00000284779.3,monkey
INS-IGF2,INS,monkey
INS-IGF2,INS-IGF2,monkey
INSL3,INSL3,monkey
INSL4,INSL4,monkey
INSM1,INSM1,monkey
INSM2,INSM2,monkey
INSR,INSR,monkey
INSYN1,INSYN1,monkey
INSYN2A,INSYN2A,monkey
INSYN2B,INSYN2B,monkey
INTS1,INTS1,monkey
INTS10,INTS10,monkey
INTS11,INTS11,monkey
INTS12,INTS12,monkey
INTS13,INTS13,monkey
INTS14,INTS14,monkey
INTS2,INTS2,monkey
INTS3,INTS3,monkey
INTS4,INTS4,monkey
INTS6,INTS6,monkey
